title,date,text,name
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you very much._x000D_
    Ms. Woworuntu.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you very much._x000D_
    Mr. Abramowitz.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Well, thank you for your testimony, and your _x000D_
entire statement will be made a part of the record. And thank _x000D_
you each for what you have said today and for sharing your _x000D_
experiences._x000D_
    Mr. Kofi Annan, how aware are the people of Ghana that this _x000D_
slavery issue exists, and what is it that would motivate _x000D_
parents to allow their children to become a part of this?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    And the parents, though they are obviously _x000D_
aware in many of the cases that their children are being _x000D_
victims of slavery, are they not?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you very much. Ms. Woworuntu, you are _x000D_
obviously incredibly well educated, had a great job in _x000D_
Indonesia, and yet ended up in a situation here in the United _x000D_
States through a recruiter where you were in obviously a very _x000D_
terrible situation, fortunately escaped, and are helping _x000D_
others. Could you tell me a little bit about how that occurred, _x000D_
what the experience was with the recruiter? And then post that, _x000D_
how the prosecution worked with you here in the United States?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Very impactful. Thank you both. And in order _x000D_
to be courteous to my colleagues, I will press on. I may want _x000D_
to come back, if it all right, and ask you a question._x000D_
    Senator Menendez.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    There is more I could say, but I will not.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,    Senator Kaine.,corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you, Senator Kaine. I want to thank you _x000D_
for being here. I think this has been most impactful. I want to _x000D_
thank our ranking member for his shared interest in this topic _x000D_
and for allowing this hearing to go forward today as it has, _x000D_
and hopefully it will produce results here._x000D_
    To the two witnesses who have been victims, I want to thank _x000D_
you for the courage to be here, but also taking your _x000D_
experiences and using it to help other people, and to help us _x000D_
today, first, to understand some of the cultural issues and the _x000D_
lack of awareness. I mean, it seems to me that one of the easy _x000D_
to produce outcomes is to make sure people are more fully _x000D_
aware, and that parents understand what is happening in various _x000D_
countries with their young ones._x000D_
    And to understand the tremendous plight of victims, who, in _x000D_
many cases, are not dealt with as victims. That is an _x000D_
experience that we heard from others. And, again, just creating _x000D_
more awareness with the law enforcement agencies, but also _x000D_
making sure that we use best practices, and your efforts to _x000D_
work through public policy to deal with this effectively. All _x000D_
three of you have been outstanding witnesses. Our first panel _x000D_
certainly was a very good panel. And as Senator Kaine _x000D_
mentioned, I cannot imagine a better time for us to be focused _x000D_
on this._x000D_
    The issue regarding foreign officials, we do have a meeting _x000D_
today with a Foreign Minister, and, candidly, the topic is _x000D_
ISIS. And a lot of times we do get caught up, as we should, in _x000D_
important issues of national security. But to be aware of this _x000D_
issue also, and to be able to push this as we meet with other _x000D_
officials, but also to produce some public policy hopefully _x000D_
that will deal with this on a far grander scale with a much _x000D_
bigger vision._x000D_
    So thank you all for being here. Your testimony was _x000D_
outstanding._x000D_
    And for the information of the members, the record will _x000D_
remain open until the close of business on Friday, February the _x000D_
6th, including for members to submit questions for the record. _x000D_
We ask, if you will, to respond as promptly as you can to _x000D_
those. Your responses will also be made a part of the record._x000D_
    And with the thanks of the committee, this hearing is now _x000D_
adjourned. Thank you.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,    Thank you.,corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    This hearing of the Senate Foreign Relations _x000D_
Committee will come to order._x000D_
    And thank you so much for being here. I will introduce you _x000D_
in one moment._x000D_
    I want to thank the other committee members for their _x000D_
interest._x000D_
    We have convened this hearing to understand how U.S. _x000D_
leadership can best be deployed to deal a mortal wound to _x000D_
modern slavery. Last week, the committee heard from two panels _x000D_
of private witnesses. We received testimony from leaders in the _x000D_
effort to combat modern slavery. We also heard from brave _x000D_
individuals who escaped from modern slavery and went on to help _x000D_
others._x000D_
    Today we welcome Dr. Sarah Sewall. I have heard many good _x000D_
things about the Under Secretary of State for Civilian _x000D_
Security, Democracy, and Human Rights at the U.S. Department of _x000D_
State. The State Department's office to monitor and combat _x000D_
trafficking in persons falls under your purview, and we _x000D_
appreciate your efforts._x000D_
    Conflict exposes vulnerable people, especially women and _x000D_
children, to being enslaved and exploited. The horrifying _x000D_
examples set by ISIL and Boko Haram could not be starker._x000D_
    But even in countries with laws and institutions, insidious _x000D_
forms of modern slavery exists. Perversely labor recruiters _x000D_
extract money from impoverished people with empty promises and _x000D_
deliver them into bondage and sexual exploitation._x000D_
    For 14 years, as defined and authorized by Congress, the _x000D_
State Department has issued an annual report on trafficking in _x000D_
persons. This report, as Secretary Kerry has said, sets the _x000D_
gold standard. The report reviews the efforts of countries to _x000D_
address trafficking in persons especially in the most severe _x000D_
forms. Its findings are not always welcome, but we know they _x000D_
have made a difference._x000D_
    Under Secretary Sewall has said that almost every issue she _x000D_
touches has implications for human trafficking. Whether working _x000D_
with the Bureau of Counterterrorism, Democracy, Human Rights, _x000D_
and Labor, Population Migration and Refugees, International _x000D_
Narcotics and Law Enforcement Affairs, Conflict and _x000D_
Stabilization Operations, often there is a trafficking angle._x000D_
    Today we hope to learn how U.S. leadership is already _x000D_
making a difference and how, working in partnership with the _x000D_
State Department and reaching out to like-minded governments, _x000D_
we can take our efforts to the next level to find the best way _x000D_
forward to begin the process in earnest of putting an end to _x000D_
modern slavery._x000D_
    Thank you._x000D_
    And with that, I will turn to our distinguished ranking _x000D_
member, Bob Menendez.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you, Senator Menendez, and thank you _x000D_
for your shared interest in this issue and your comments._x000D_
    And now we will turn to our witness. Our witness today is _x000D_
Dr. Sarah Sewall, the Under Secretary of State for Civilian _x000D_
Security, Democracy, and Human Rights. She was sworn in as _x000D_
Under Secretary on February 20, 2014, and serves concurrently _x000D_
as the Special Coordinator for Tibetan Issues._x000D_
    Over the previous decade, Dr. Sewall taught at Harvard _x000D_
Kennedy School of Government, where she also served as director _x000D_
of the Carr Center for Human Rights Policy, launched the MARO _x000D_
Project, Mass Atrocities Response Operations. In 2012, she was _x000D_
Minerva Chair at the Naval War College. During the Clinton _x000D_
administration, Dr. Sewall served as the inaugural Deputy _x000D_
Assistant Secretary of Defense for Peacekeeping and _x000D_
Humanitarian Assistance. Prior to joining the executive branch, _x000D_
she served 6 years as the senior foreign policy advisor to U.S. _x000D_
Senate Majority Leader George Mitchell._x000D_
    I want to thank you for being here. You have had a very _x000D_
distinguished career. You are either really, really qualified _x000D_
or cannot keep a job. [Laughter.]_x000D_
    But you have done a lot of different things. But I think it _x000D_
is the first._x000D_
    Thank you for being here and sharing your testimony. And we _x000D_
will remind you that your full statement will be entered into _x000D_
the record. Thank you.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you for that great testimony._x000D_
    And the bulk of the State Department's activities, _x000D_
programmatic and funding, actually falls under your purview, _x000D_
and I know there are a number of different entities that are _x000D_
dealing with this. Could you share with us how they are working _x000D_
with each other, and is there anything that might be done to _x000D_
enhance their ability to do so?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    I know that entities like Daesh, or ISIL, _x000D_
enslave people, and I realize this is a minor part of the 27 _x000D_
million we know are affected by this. But could you tell us: do _x000D_
these types of entities help further their efforts through _x000D_
human trafficking? Are they taking advantage of this same kind _x000D_
of thing? I do not want to spend a lot of time on it. Because _x000D_
of its currency though, I thought I would just ask.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Now, are they doing that to fund their _x000D_
activities?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    One of the things we have seen in the field _x000D_
is that rule of law is one of the best ways, if not the best _x000D_
way, to combat this where you hold perpetrators accountable. Do _x000D_
you agree that that is one of the best ways to deal with this _x000D_
issue and to curtail the activity?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Last week, when we had a hearing, Senator _x000D_
Menendez and I happened to be meeting with a public official _x000D_
from a country where we knew this was an issue. And so Senator _x000D_
Menendez actually brought it up in that meeting. I guess one of _x000D_
my questions is--obviously there are ways of leveraging this. I _x000D_
mean, just awareness. I know as we meet with people where we _x000D_
know in their own countries this is happening a great deal, it _x000D_
makes a difference._x000D_
    How are we leveraging through our diplomatic efforts around _x000D_
the world awareness and actually implementation of policies to _x000D_
really cause this to be lessened?",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    And I know right now--this is my last point I _x000D_
guess--this Trafficking in Persons Office really does not have _x000D_
anybody who is the Ambassador at Large, if you will. I assume _x000D_
that you have taken on those responsibilities and we can count _x000D_
on you, in spite of not having someone there, to continue _x000D_
pursuing it heavily.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you. Thanks for your commitment and _x000D_
testimony today._x000D_
    Senator Menendez.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you, sir._x000D_
    Senator Gardner.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,    Senator Shaheen.,corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you._x000D_
    Senator Cardin.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you, Senator._x000D_
    I know Senator Menendez had a closing question and comment.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Well, listen, I want to thank you for your _x000D_
efforts. I think you have been an excellent witness. I _x000D_
appreciate what you are doing at the State Department. _x000D_
Obviously, we want to see things move along even more quickly, _x000D_
and I think we are going to be working toward an end here very _x000D_
soon that will be very complementary to what you are doing. And _x000D_
we thank you again for your service to our country, for being _x000D_
here today, for being an outstanding witness, and we look _x000D_
forward to working with you on a continual basis.",corker
ENDING MODERN SLAVERY: WHAT IS THE BEST WAY FORWARD?,2/4/2015,"    Thank you._x000D_
    The hearing is adjourned.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    So I am going to call the--call the meeting _x000D_
to order. And I would say to people in the audience that we _x000D_
would appreciate you refraining. We understand people have _x000D_
strong emotions about much of what happens in this committee _x000D_
and others, and we hope you will respect the work of the _x000D_
committee._x000D_
    I have never operated a gavel. I learned as a young man how _x000D_
to operate a hammer. I understand my staff told me to be a _x000D_
little more gentle with this, but I want to welcome--I want to _x000D_
welcome everybody to the committee._x000D_
    We switched sides. That was not symbolic. I understand just _x000D_
because of the number of seats, it works better this way._x000D_
    I do want to welcome the new members to the committee and _x000D_
say that under Senator Menendez's leadership, I really believe _x000D_
that this committee has caused its profile to rise._x000D_
    We have passed a number of very important pieces of _x000D_
legislation out of this committee, and I think it is because of _x000D_
his leadership that that has happened. And I want to thank him _x000D_
for that._x000D_
    I want to say to all of the committee members that we plan _x000D_
certainly to build upon that. We have a number of very _x000D_
important issues to deal with. The Nation has put its trust in _x000D_
us to deal with these issues in a sober way, and I think that _x000D_
the issue today that we will be talking about really reminds us _x000D_
of the indispensable nature of U.S. leadership._x000D_
    I think the committee has, like any committee, we have _x000D_
important things to deal with, and we have urgent things to _x000D_
deal with. And we need to do both. Important is for us to _x000D_
continue as a committee to show that the importance of _x000D_
strategic U.S. engagement and how that improves our economy and _x000D_
makes us safer here at home._x000D_
    At the same time, we need to make sure that our taxpayer _x000D_
dollars are spent wisely. And so, while it will take some time _x000D_
to build, I would like for us to work toward a State Department _x000D_
authorization. I think all of us know that we have not passed _x000D_
one since 2002._x000D_
    So what that means is the State Department is basically _x000D_
operating off of policies that we passed 13 years ago. And if _x000D_
we really want to leverage our efforts, what would make sense--_x000D_
and I look forward to working with Ranking Member Menendez in _x000D_
this way--would be for us to ensure that what the State _x000D_
Department is doing is leveraging those kind of things that we _x000D_
would like to see happen._x000D_
    I do not want to shy away from difficult issues. This first _x000D_
hearing certainly is evidence of that. I want to make sure that _x000D_
the views of all committee members are heard. I want to make _x000D_
sure that we strengthen our Nation in the process._x000D_
    Today, we are here to talk about Iran. And I want to say to _x000D_
our witnesses thank you for being here. I think there are _x000D_
legitimate concerns by almost everybody on this committee, and _x000D_
it is not in any way disloyal. It is not an infringement upon _x000D_
anybody else to say that we have legitimate concerns._x000D_
    And when you think about where we are in the Iran _x000D_
negotiations, so we had six U.S. security resolutions--U.N. _x000D_
security resolutions that called for full suspension of _x000D_
enrichment. We then moved to this standard called practical _x000D_
needs. In other words, if you are in Iran and you have--if you _x000D_
want to do enrichment, even though that is in violation of the _x000D_
U.N. Security Council resolutions, what are the practical needs _x000D_
of the country?_x000D_
    And by all estimation, that is maybe 500 centrifuges. And _x000D_
yet we know the negotiations have moved way beyond that. We _x000D_
know that._x000D_
    We talked about dismantlement, and we have concerns of what _x000D_
dismantlement now means. Some people are saying that means _x000D_
simply unplugging or disconnecting the plumbing, to use very _x000D_
coarse terms._x000D_
    People are concerned about research and development. We _x000D_
spend a lot of time talking about IR-1s and IR-2s, and yet we _x000D_
know the Iranians are way beyond that--we are talking about IR-_x000D_
6, IR-7--way beyond that in research and development. The _x000D_
agreement itself does not speak at all to ballistic missile _x000D_
development. Significant concerns for all of us._x000D_
    And we believe that--although I am not sure this is the _x000D_
case. I had a meeting last night, and maybe this is not true, _x000D_
and I know that some of you can enlighten us here today. But we _x000D_
are concerned about what we are really going to cause Iran to _x000D_
do relative to their past military dimensions. I think most of _x000D_
us think they were way down the road in their military _x000D_
development up until 2003, and I think we would like to _x000D_
understand the type of technology that they have developed._x000D_
    And I know this, and you all have shared this with us in _x000D_
all kinds of meetings, they still are stiff-arming the IAEA _x000D_
relative to access to many of their facilities, which obviously _x000D_
continues to cause us to have great concerns about their _x000D_
trustworthiness._x000D_
    I think all of us know they are destabilizing the region. _x000D_
We watch what is happening in Yemen. We watch what is happening _x000D_
with Hezbollah and Iran. We watch what is happening with Hamas. _x000D_
We know that they are--even with the minor amounts of money _x000D_
that has been lessened from the sanctions regime that Senator _x000D_
Menendez and Senator Kirk and all of us worked together to put _x000D_
in place, even with that minor amount of money, we know that _x000D_
that has enhanced their ability to destabilize the region. We _x000D_
know that._x000D_
    And you can imagine if we end up with a really bad deal _x000D_
that ends up creating a nuclear arms race in the region and _x000D_
makes the world less safe and yet much more money is released, _x000D_
they can destabilize the region more. So, obviously, there are _x000D_
significant concerns._x000D_
    I am proposing some legislation--and I look forward to _x000D_
hearing from you all today, and we are vetting it with people _x000D_
on this committee--that builds off the 123 agreements that we _x000D_
have in place right now. Senator Markey is very familiar with _x000D_
this._x000D_
    But we--27 times this Nation has approved a 123 agreement _x000D_
with another nation under a civil nuclear arrangement where _x000D_
we--you all reach an agreement with a country, and we approve _x000D_
it. Secretary Kerry came in and said that he wants to make sure _x000D_
that any agreement that happens passes muster with Congress. I _x000D_
would like to understand today how you would like to see us _x000D_
pass muster._x000D_
    One way to do it is an up-or-down vote. I know there have _x000D_
been a lot of discussions, and I do not know if Senator _x000D_
Menendez will speak to this, a lot of discussions about what we _x000D_
might do, what we might not do. I have talked to Prime Minister _x000D_
Cameron. I talked to the U.K.--excuse me, European Union _x000D_
negotiator last night in my office. Some of us were in Israel _x000D_
this weekend over this very same issue._x000D_
    We have heard no one, no one say that if Congress were to _x000D_
weigh in on the final agreement it would have anything--it _x000D_
would in any way destabilize the negotiations. And as a matter _x000D_
of fact, we understand that Iran's Parliament may have to _x000D_
approve their agreement._x000D_
    So I hope today you will share with us the appropriate role _x000D_
for us to play. We obviously have our own thoughts. We thank _x000D_
you for being here._x000D_
    And with that--I am sorry to give such a long opening _x000D_
comment--to the Ranking Member Menendez.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you, Mr. Ranking Member. I am not used _x000D_
to calling you that yet._x000D_
    And to the other members, I want to say we do not normally _x000D_
give those long comments on the front end. They are usually a _x000D_
little shorter. This is obviously one that evokes a lot of _x000D_
concern._x000D_
    We are going to be having--the committee will operate by _x000D_
early bird rule. If you are here when the gavel goes down, you _x000D_
will know what order you are in. We have watched people come in _x000D_
and sit and wait as other people come in and out._x000D_
    But in order to show we are not going to be totally rigid, _x000D_
I know that Senator Boxer has a meeting. We do not normally _x000D_
have other opening comments. She is not going to ask questions _x000D_
later. But since she has to go to another meeting, she wanted _x000D_
to say a couple of words on the front end, and I am going to _x000D_
allow her to do that._x000D_
    Thank you.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you. Thank you._x000D_
    Just to be clear before we move to the witnesses, there has _x000D_
been a lot of confusion about what this committee does and what _x000D_
the Banking Committee does. Any sanctions legislation it has _x000D_
been determined will be dealt with in the Banking Committee----",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    [continuing]. Because of the Treasury _x000D_
functions. So this committee, I think, will be looking at ways _x000D_
for Congress to weigh in. And one of those is just for us to _x000D_
approve, up or down, the final deal, which is what we do on _x000D_
every civil nuclear deal that comes our way. Certainly, this is _x000D_
of greater importance._x000D_
    But with that, I want to thank everyone for their comments. _x000D_
I want to move to the witnesses. Thank you for your patience._x000D_
    Our first witness is Tony Blinken, the Deputy Secretary of _x000D_
State. Mr. Blinken assumed his post after being confirmed by _x000D_
the Senate in December. He is a former Deputy National Security _x000D_
Adviser to the President and has previously served as the _x000D_
Democratic staff director of this committee from 2002 to 2008. _x000D_
Welcome back._x000D_
    Our second witness today is David Cohen, the Under _x000D_
Secretary of Treasury for Terrorism and Financial Intelligence. _x000D_
Mr. Cohen has been in his position since 2011 and has recently _x000D_
been appointed Deputy Director of the CIA. He has previously _x000D_
served as Assistant Secretary of the Treasury for Terrorist _x000D_
Financing, where I think he has done an outstanding job._x000D_
    I want to thank you both for being here and sharing your _x000D_
thoughts and viewpoints with us today. We would remind you that _x000D_
your full statements, without objection, will be included in _x000D_
the record. If you could keep your remarks to around 5 minutes, _x000D_
we would appreciate it. I know there will be numbers of _x000D_
questions._x000D_
    So thank you again for being here. We look forward to your _x000D_
testimony.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you._x000D_
    Mr. Cohen, Mr. Blinken was very fulsome in his comments, _x000D_
about double over. If you could sort of keep it to 5, it would _x000D_
be good._x000D_
    Thank you.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you both._x000D_
    And again, I just want to make sure everybody understands _x000D_
this committee is not the committee that deals with sanctions. _x000D_
And I know that the witnesses certainly have the opportunity to _x000D_
say anything they wish in testimony._x000D_
    That is not the issue that is before us._x000D_
    I am sure you may get some questions about things other _x000D_
than Iran today, and people will use this venue for that. But I _x000D_
would just like to ask this question of Mr. Blinken. Do you _x000D_
believe Congress has any role at all to play in these _x000D_
negotiations? And with a short answer, if you would?",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Well, thank you._x000D_
    I think one of the things that we all know is when the _x000D_
sanctions were put in place, we gave the administration some _x000D_
national security waivers, and you have utilized those. I think _x000D_
all of us also know that once you suspend these in more depth _x000D_
and you agree to do that with the P1+5, in essence, what is _x000D_
going to happen is the entire regime is going to fall apart._x000D_
    And so, I sent you some legislation--I am very disappointed _x000D_
you did not address that today in your opening comments--that _x000D_
would just allow us--we do not want to do something that _x000D_
infringes upon getting to a good deal. And so, we have sought _x000D_
to figure out some way for Congress to be able to weigh in _x000D_
before you dismantle, before you dismantle over a longer period _x000D_
of time with this national security waiver the entire regime._x000D_
    We have asked is it appropriate for us to at least be able _x000D_
to weigh in since we did, in fact, put those sanctions in _x000D_
place? So I will just ask you this. Do you believe that _x000D_
Congress should have the ability to vote up or down on any _x000D_
agreement in the same framework that we do with 123 agreements, _x000D_
which we have done 27 times on our civil deals? Do you not _x000D_
think this rises to that level of importance to our Nation? And _x000D_
would you oppose this body taking up legislation to deal with _x000D_
that in an up-or-down vote on the Senate floor?",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    So if I could, I think the answer is ``No.'' _x000D_
So let me--you know, we could easily deal with this by just _x000D_
passing legislation that does away with national security _x000D_
waivers. So----",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    So I do not understand. You know, you have _x000D_
talked about the sanctions piece. I have talked to our French _x000D_
negotiators directly. I talked to our U.K. negotiators _x000D_
directly. I talked to Prime Minister Cameron directly. I talked _x000D_
last night at length in my office to the negotiator on behalf _x000D_
of the European Union._x000D_
    I was in Israel this weekend, talked to the intelligence _x000D_
agencies there. I talked to the Prime Minister. I have met no _x000D_
one who believes that us weighing in would do anything to _x000D_
destabilize these negotiations. As a matter of fact, many have _x000D_
said knowing that Congress has to approve the deal would be a _x000D_
great backstop for the administration to strengthen their hand, _x000D_
just as the negotiators in Iran continue to refer to the _x000D_
hardliners and to Khamenei, the spiritual--the leader, the _x000D_
Supreme Leader._x000D_
    And I do not understand why--I mean, again, we could just _x000D_
do away. We were generous in the passage of these sanctions _x000D_
giving you a security waiver. We could actually just do away _x000D_
with that, and you would have to come to us._x000D_
    So why would you oppose Congress weighing in on an issue of _x000D_
this importance? And is it hollow for you to say that you want _x000D_
this to pass muster or Secretary Kerry to say this should pass _x000D_
muster and yet continue to stiff-arm, every effort to be pushed _x000D_
away. Congress, who represents more fully this Nation than the _x000D_
negotiators, not having the ability to weigh in on this deal.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Does the Iranian Parliament not need to weigh _x000D_
in on some of the agreements that Iran is putting in place?",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Okay. So, so on one hand, we would negotiate _x000D_
in such a way as we know that the Supreme Leader could try to _x000D_
influence the Iranian Parliament to go against what they may _x000D_
agree to, and yet you would say here it is not important for _x000D_
the greatest deliberative body in the world to be able to weigh _x000D_
in on this issue._x000D_
    Matter of fact, the body that actually put together this _x000D_
regime that the entire international community is building _x000D_
these negotiations off of.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Well, my time is up. But I would support a _x000D_
series of votes, if that is what you are saying. I would _x000D_
support an initial vote on the deal as a whole, and I think _x000D_
Congress would be more than glad to work with you on a series _x000D_
of votes as you move along._x000D_
    I will say, Mr. Blinken, after having served on this _x000D_
committee, and after you all spending incredible amounts of _x000D_
time dissing the sanctions regime, which we are not focused on, _x000D_
we are trying to find a constructive way for Congress to play _x000D_
its rightful role in these negotiations. And I am very _x000D_
disappointed that, in essence, what the administration is _x000D_
saying is we really do not want--even though Congress put us in _x000D_
this place, we really do not want Congress to play a role in _x000D_
one of the most important geopolitical agreements that may take _x000D_
place during this administration._x000D_
    With that, Ranking Member Menendez.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Senator Menendez, I appreciate your _x000D_
willingness to look at some legislation that would give us an _x000D_
up-or-down vote on this issue. And I would say in response to _x000D_
Mr. Blinken's comments, I have talked with our international _x000D_
partners. Not a single one of them has any concerns whatsoever _x000D_
with Congress having the ability to vote up or down on a final _x000D_
deal._x000D_
    Many of them believe it strengthens our hand. So, with _x000D_
that, Mr. Gardner--Senator Gardner.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you, and we would certainly love input, _x000D_
love engagement like you are doing with Iran. We would like the _x000D_
same respect. So if you have some details you would like to _x000D_
talk with us about, that would be fine._x000D_
    Senator Markey.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you._x000D_
    Senator Barrasso.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you. I understand that Senator Purdue _x000D_
has deferred to Senator Johnson for time reasons._x000D_
    I would say to the audience we very much appreciate you _x000D_
being here and listening. We do not appreciate being involved _x000D_
in the dialogue. So if you could keep comments to yourself._x000D_
    And with that, I am sorry, I am going to the wrong side _x000D_
here, I guess, Senator Murphy.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,    Senator Johnson.,corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you._x000D_
    Senator Kaine.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Very good. Thank you._x000D_
    Senator Purdue.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you. Thank you very much._x000D_
    Senator Shaheen.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you._x000D_
    Senator Flake.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you, Senator._x000D_
    Senator Coons.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,    Sure.,corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you._x000D_
    Senator Paul.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you, Senator._x000D_
    I will say consultations up until this point have been a _x000D_
phone call in the morning that something is happening. And, _x000D_
generally speaking, while we are receiving that phone call, we _x000D_
are reading the New York Times or someone else's report._x000D_
    So I do want to associate myself with his comments, _x000D_
generally speaking, and do hope we will come to some accord._x000D_
    Senator Udall.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you, sir._x000D_
    Senator Rubio.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    If I could interject, I assure you that I was _x000D_
not consulted.",corker
IRAN NUCLEAR NEGOTIATIONS: STATUS OF TALKS AND THE ROLE OF CONGRESS,1/21/2015,"    Thank you, Senator._x000D_
    If I could say, again, this committee is not proposing _x000D_
anything that breaks us apart from the international partners _x000D_
that we have. I know you keep referring to that. I know that is _x000D_
a red herring that keeps being thrown out. But we are asking, _x000D_
many of us, for consultation and a vote on the deal that we _x000D_
have been so involved in making happen._x000D_
    Senator Risch.",corker
